age,gender,income_annual,occupation,education,category,state,is_farmer,has_disability,land_holding_acres,has_bpl_card,family_size,PM_KISAN,PMAY,Ayushman_Bharat,PM_Scholarship,Kisan_Credit_Card,PMEGP,Disability_Pension,Minority_Scholarship
66,Female,90204,Farmer,Graduate,ST,Punjab,1,0,4.42,0,5,1,0,0,0,1,0,0,0
67,Female,587132,Farmer,Postgraduate,OBC,Uttar Pradesh,1,0,6.14,0,4,0,0,0,0,1,0,0,0
47,Male,278827,Student,Illiterate,OBC,Punjab,0,1,0.93,0,2,0,0,0,0,0,0,1,1
55,Male,275256,Salaried,Primary,OBC,Tamil Nadu,0,0,0.77,0,4,0,0,0,0,0,0,0,0
68,Male,374087,Unemployed,Postgraduate,OBC,Andhra Pradesh,0,0,0.27,0,9,0,0,0,0,0,0,0,0
21,Female,51518,Farmer,Illiterate,SC,Gujarat,1,0,8.93,1,2,0,1,1,0,1,0,0,0
18,Male,440275,Farmer,Secondary,OBC,Bihar,1,0,5.57,0,6,0,0,0,0,1,0,0,0
25,Female,577340,Salaried,Postgraduate,ST,West Bengal,0,0,0.31,0,4,0,0,0,0,0,0,0,0
46,Other,810634,Business,Postgraduate,OBC,Haryana,0,0,0.86,0,8,0,1,0,0,0,0,0,0
72,Male,624091,Business,Secondary,General,Tamil Nadu,0,0,0.87,0,4,0,0,0,0,0,0,0,1
56,Male,101524,Salaried,Primary,ST,Tamil Nadu,0,0,0.4,1,9,0,1,1,0,0,0,0,0
20,Male,778870,Unemployed,Primary,OBC,Maharashtra,0,0,0.01,0,3,0,0,0,0,0,1,0,1
49,Male,548855,Student,Graduate,OBC,Uttar Pradesh,1,0,6.66,0,7,0,0,1,0,1,0,0,1
27,Female,906004,Business,Postgraduate,ST,Karnataka,1,0,2.4,0,5,0,0,0,0,1,1,0,0
27,Male,956184,Unemployed,Secondary,General,Punjab,1,0,1.34,0,1,0,0,0,0,1,1,0,0
36,Male,621309,Business,Graduate,OBC,Maharashtra,0,0,0.45,0,3,0,0,0,0,0,1,1,0
63,Female,765609,Farmer,Graduate,General,Punjab,1,0,7.89,1,9,0,0,0,0,1,0,0,0
51,Male,312187,Farmer,Secondary,OBC,Haryana,1,0,2.94,1,9,0,0,1,0,1,0,0,0
77,Female,32419,Student,Graduate,SC,Punjab,0,0,0.9,1,5,0,1,1,1,0,0,0,1
50,Male,742252,Student,Secondary,ST,Bihar,0,0,0.32,0,5,0,0,0,0,0,0,0,1
40,Female,151831,Business,Secondary,OBC,Punjab,0,0,0.51,0,4,0,0,0,0,0,1,0,1
72,Female,798976,Farmer,Primary,SC,West Bengal,1,0,6.33,0,4,0,0,0,0,1,0,0,0
45,Female,656087,Farmer,Graduate,ST,Karnataka,1,0,7.04,1,4,0,0,0,0,1,0,0,0
49,Female,964644,Salaried,Secondary,OBC,Madhya Pradesh,0,0,0.25,0,2,0,0,0,0,0,0,0,0
67,Male,466700,Farmer,Primary,General,Uttar Pradesh,1,0,9.06,0,7,0,0,0,0,1,1,0,0
24,Male,224941,Farmer,Graduate,OBC,Bihar,1,1,4.79,0,3,0,0,0,0,1,0,1,0
46,Female,206282,Student,Secondary,ST,Tamil Nadu,1,0,5.38,0,1,0,0,0,1,1,0,1,1
25,Female,874032,Salaried,Postgraduate,ST,Punjab,0,0,0.55,0,3,0,0,0,0,0,0,0,0
18,Male,932899,Farmer,Primary,OBC,Andhra Pradesh,1,0,9.8,1,9,0,0,0,0,1,0,0,0
74,Male,370641,Business,Secondary,SC,West Bengal,0,0,0.45,0,9,1,0,0,0,0,0,0,0
72,Male,662899,Student,Primary,General,Maharashtra,0,0,0.13,0,7,0,0,0,0,0,0,0,0
20,Male,167559,Business,Postgraduate,General,Bihar,0,0,0.09,0,1,0,0,1,0,0,1,0,0
41,Male,877124,Student,Illiterate,ST,Tamil Nadu,0,0,0.59,0,6,0,0,0,0,0,0,0,1
40,Female,616400,Farmer,Secondary,General,West Bengal,1,0,3.49,0,1,0,0,0,0,1,0,0,0
76,Male,978614,Farmer,Graduate,General,Haryana,1,0,5.81,0,2,0,0,1,0,0,0,0,0
78,Male,269040,Farmer,Primary,OBC,Uttar Pradesh,1,0,6.25,0,3,1,0,0,0,1,0,0,0
25,Female,832792,Student,Postgraduate,OBC,Gujarat,0,0,0.73,0,6,1,0,0,0,0,0,0,1
71,Female,996914,Farmer,Graduate,OBC,Tamil Nadu,1,0,8.9,0,7,0,0,0,0,1,0,0,1
74,Female,787739,Student,Primary,General,Rajasthan,1,0,4.55,0,8,0,0,0,0,1,0,0,0
64,Female,775778,Salaried,Illiterate,ST,Andhra Pradesh,0,0,0.63,0,9,0,0,0,0,0,0,0,0
54,Male,375182,Farmer,Primary,ST,Uttar Pradesh,1,0,0.58,0,7,0,1,0,1,1,0,0,0
20,Female,536805,Farmer,Primary,OBC,Bihar,1,0,9.72,0,6,0,0,0,0,1,0,0,0
68,Female,295161,Salaried,Graduate,OBC,West Bengal,0,1,0.46,0,5,0,0,0,0,0,1,1,0
50,Male,378405,Unemployed,Postgraduate,SC,Rajasthan,0,0,0.92,0,2,0,0,0,0,0,0,0,0
45,Female,221196,Farmer,Illiterate,OBC,West Bengal,1,0,8.39,0,8,0,0,1,0,1,0,0,0
64,Female,801706,Farmer,Secondary,OBC,Madhya Pradesh,1,0,8.2,0,5,0,0,0,0,1,0,0,0
25,Male,775658,Unemployed,Secondary,OBC,Karnataka,1,0,9.35,0,2,0,0,0,0,1,1,0,0
51,Male,474165,Farmer,Illiterate,OBC,Karnataka,1,0,4.17,0,3,0,0,0,0,1,0,1,0
52,Male,743628,Unemployed,Primary,General,Madhya Pradesh,0,0,0.93,0,7,0,0,0,0,0,0,0,0
49,Male,620608,Farmer,Primary,OBC,West Bengal,1,0,1.44,1,8,0,0,0,0,1,1,0,0
41,Male,265067,Business,Secondary,OBC,Punjab,0,0,0.71,0,5,0,0,0,0,0,1,0,0
31,Female,766661,Farmer,Secondary,SC,Gujarat,1,0,9.86,0,8,1,0,0,0,1,0,0,0
49,Male,847559,Unemployed,Graduate,SC,Karnataka,0,0,0.98,0,6,0,0,0,0,0,0,0,0
73,Female,426412,Farmer,Illiterate,OBC,Tamil Nadu,1,0,4.81,1,2,0,0,1,0,1,0,0,0
63,Female,367232,Salaried,Graduate,SC,Madhya Pradesh,0,0,0.87,0,2,0,0,0,0,0,0,0,0
60,Female,988804,Farmer,Secondary,General,West Bengal,1,0,4.64,0,8,0,0,0,0,0,0,0,0
33,Female,210786,Farmer,Graduate,OBC,Maharashtra,1,0,3.29,0,4,0,0,1,0,1,0,0,0
21,Male,324065,Salaried,Secondary,SC,Punjab,0,0,0.35,0,8,0,0,0,0,0,1,0,0
69,Male,821178,Student,Graduate,OBC,Karnataka,0,0,0.62,0,9,0,0,0,0,0,0,0,1
54,Female,884967,Unemployed,Graduate,OBC,Bihar,0,0,0.45,0,6,0,0,1,0,0,0,0,0
71,Female,95350,Student,Secondary,OBC,Maharashtra,1,1,4.53,1,9,1,1,0,1,0,0,1,1
38,Female,211417,Business,Primary,ST,Gujarat,0,0,0.59,0,6,0,1,0,1,0,1,0,0
31,Male,270678,Student,Postgraduate,OBC,Karnataka,1,0,7.38,0,3,0,1,1,0,1,0,0,1
48,Female,996724,Unemployed,Graduate,SC,Punjab,0,0,0.52,0,8,0,0,0,0,0,0,0,0
72,Male,373275,Unemployed,Postgraduate,ST,Bihar,0,0,0.09,0,1,0,1,0,0,0,1,0,0
65,Female,52063,Farmer,Graduate,SC,Maharashtra,1,0,9.96,1,6,0,1,1,0,0,0,0,0
35,Female,671404,Business,Secondary,OBC,Bihar,0,0,0.59,0,3,0,0,0,1,0,1,0,0
24,Male,494952,Business,Illiterate,General,Madhya Pradesh,0,0,0.26,0,3,0,0,0,0,0,1,0,0
27,Female,905345,Farmer,Primary,OBC,Punjab,1,0,1.14,0,9,0,1,0,0,1,0,0,0
24,Male,371090,Salaried,Postgraduate,OBC,Karnataka,0,0,0.32,0,7,0,0,1,0,0,0,0,0
50,Male,207043,Farmer,Primary,SC,Tamil Nadu,1,0,3.38,0,2,0,0,0,0,1,0,0,0
40,Female,164670,Business,Illiterate,OBC,Haryana,0,0,0.34,0,6,0,1,0,0,0,1,0,0
38,Female,40564,Farmer,Graduate,ST,Tamil Nadu,1,0,7.48,1,4,0,1,1,0,1,0,0,0
36,Female,796412,Farmer,Graduate,General,Rajasthan,1,0,6.95,0,7,0,0,0,0,1,0,0,0
65,Female,781794,Student,Primary,SC,Karnataka,1,0,5.07,0,4,0,0,0,0,1,0,0,1
78,Male,546939,Salaried,Primary,OBC,Punjab,0,0,0.02,0,7,0,0,0,0,0,0,0,0
36,Female,341869,Business,Secondary,OBC,Madhya Pradesh,0,1,0.22,0,6,0,0,0,0,0,1,1,0
53,Female,640422,Unemployed,Illiterate,SC,Bihar,0,0,0.59,0,8,0,0,0,0,0,0,0,0
46,Male,135940,Student,Graduate,General,Madhya Pradesh,0,0,0.17,0,7,0,0,0,1,0,0,0,0
77,Other,616373,Farmer,Primary,General,Uttar Pradesh,1,0,3.32,0,9,0,1,0,0,1,0,0,0
35,Male,572150,Salaried,Graduate,OBC,Punjab,0,0,0.41,1,4,0,0,0,0,0,0,0,0
19,Female,302409,Salaried,Graduate,OBC,Punjab,0,0,0.61,0,9,0,0,0,0,0,0,0,0
18,Male,170777,Student,Secondary,SC,Punjab,0,0,0.46,0,5,0,0,0,1,0,0,0,0
64,Male,216351,Farmer,Primary,ST,Gujarat,1,0,9.65,0,9,0,0,0,1,1,0,0,0
22,Male,616759,Student,Secondary,General,Maharashtra,0,0,0.04,0,4,0,0,1,0,1,0,0,0
37,Female,121080,Farmer,Secondary,OBC,Gujarat,1,0,5.45,0,3,0,0,0,0,1,0,0,0
28,Male,503050,Salaried,Primary,OBC,Madhya Pradesh,0,0,0.65,0,7,0,0,0,0,0,1,0,0
59,Male,486195,Student,Graduate,ST,Tamil Nadu,0,0,0.65,0,4,0,0,0,0,0,0,0,1
19,Female,347972,Business,Secondary,ST,West Bengal,0,0,0.41,0,5,0,0,0,0,0,1,0,0
20,Female,521422,Student,Graduate,SC,Gujarat,0,0,0.02,0,3,0,0,0,0,0,0,1,1
40,Male,409028,Farmer,Illiterate,OBC,Punjab,1,0,6.19,0,6,0,0,0,0,1,0,0,0
72,Male,662295,Business,Illiterate,General,Haryana,1,0,3.02,0,4,0,0,0,0,1,0,0,0
29,Male,600392,Salaried,Postgraduate,OBC,West Bengal,0,0,0.09,0,1,0,0,0,0,0,0,0,0
37,Male,595222,Farmer,Secondary,OBC,Andhra Pradesh,1,0,3.1,0,2,0,0,0,1,1,1,0,0
22,Female,808894,Salaried,Secondary,SC,Madhya Pradesh,0,0,0.16,0,8,0,0,0,0,0,0,0,0
54,Female,930852,Student,Secondary,OBC,Maharashtra,0,0,0.61,1,4,0,0,0,0,0,0,0,1
55,Female,560338,Business,Primary,SC,Tamil Nadu,0,0,0.79,0,2,0,0,0,0,0,0,0,0
47,Male,729312,Student,Graduate,OBC,Madhya Pradesh,0,1,0.67,1,4,0,0,0,0,0,0,1,1
26,Female,509786,Salaried,Illiterate,SC,Rajasthan,0,0,0.32,0,7,0,0,0,0,0,0,0,0
51,Female,300628,Farmer,Secondary,General,Gujarat,1,0,8.17,0,2,0,0,0,0,1,0,0,0
70,Female,354792,Student,Secondary,General,Madhya Pradesh,0,0,0.79,0,6,0,0,0,0,0,0,0,1
61,Female,352089,Unemployed,Postgraduate,General,Maharashtra,1,0,4.09,0,1,0,0,0,0,1,0,0,0
52,Female,739038,Business,Secondary,SC,Uttar Pradesh,1,0,8.84,0,3,0,0,0,0,1,1,0,0
69,Female,585611,Farmer,Illiterate,General,Rajasthan,1,1,4.0,0,9,0,0,0,0,1,0,1,0
75,Male,116332,Farmer,Secondary,SC,Karnataka,1,0,8.66,0,5,0,0,0,0,1,0,0,0
39,Female,911037,Farmer,Illiterate,General,Madhya Pradesh,1,0,5.29,0,8,0,0,0,0,1,0,0,1
61,Female,510579,Salaried,Primary,OBC,West Bengal,0,0,0.14,0,1,0,0,0,0,0,0,0,0
41,Female,285540,Salaried,Illiterate,ST,Uttar Pradesh,0,0,0.43,0,4,0,1,0,0,0,0,0,0
34,Male,284547,Salaried,Secondary,OBC,Karnataka,1,0,3.21,0,3,0,0,0,0,1,0,0,0
27,Female,982865,Student,Illiterate,General,Madhya Pradesh,0,1,0.69,0,9,0,0,0,0,0,0,1,0
47,Female,826747,Business,Secondary,General,Rajasthan,1,0,1.32,0,7,0,0,0,0,0,0,0,0
73,Male,340112,Student,Postgraduate,ST,Tamil Nadu,0,1,0.79,0,3,0,0,0,0,0,0,1,1
76,Male,711879,Farmer,Graduate,OBC,Gujarat,1,0,7.5,1,1,0,0,0,1,1,0,0,0
63,Female,301251,Salaried,Illiterate,OBC,Rajasthan,0,0,0.0,0,5,0,1,0,0,0,0,0,0
40,Female,544756,Unemployed,Primary,OBC,Karnataka,0,0,0.22,0,3,0,0,0,0,0,1,0,0
49,Female,610069,Salaried,Secondary,OBC,Bihar,0,0,1.0,0,2,0,0,0,0,0,0,0,0
34,Male,296013,Salaried,Graduate,General,Andhra Pradesh,0,0,0.41,1,3,0,1,1,0,0,0,0,0
67,Female,897415,Salaried,Illiterate,OBC,Uttar Pradesh,0,0,0.62,0,5,0,0,0,0,0,0,0,0
68,Male,974874,Unemployed,Graduate,SC,West Bengal,1,0,6.42,0,5,1,0,0,0,1,0,0,0
34,Male,485911,Student,Secondary,General,Haryana,1,0,8.93,0,8,0,0,0,0,1,0,0,0
31,Male,483638,Farmer,Secondary,SC,Rajasthan,1,0,0.89,0,4,0,0,0,0,1,0,0,0
26,Male,562259,Unemployed,Postgraduate,SC,Rajasthan,0,0,0.29,0,2,0,0,0,0,0,1,0,0
57,Male,913237,Business,Graduate,ST,Andhra Pradesh,0,0,0.28,0,8,0,0,0,0,0,0,0,0
19,Male,809215,Farmer,Graduate,General,Tamil Nadu,1,0,7.74,0,8,0,0,0,0,1,0,0,0
62,Male,317795,Student,Primary,OBC,Uttar Pradesh,0,0,0.82,0,8,1,0,0,0,0,0,0,0
42,Male,349118,Student,Secondary,SC,Maharashtra,0,0,0.37,0,1,0,0,0,0,0,0,0,1
56,Female,524509,Farmer,Secondary,General,West Bengal,1,1,9.95,1,9,0,0,0,0,1,0,0,0
26,Male,53446,Unemployed,Primary,General,Haryana,0,0,0.1,0,4,0,0,0,0,0,1,1,0
71,Male,811707,Student,Secondary,SC,Karnataka,0,0,0.15,0,4,0,1,0,0,0,0,0,1
39,Female,199180,Business,Primary,OBC,Bihar,0,0,0.9,0,8,0,0,0,0,0,1,0,0
60,Male,558111,Farmer,Illiterate,OBC,Uttar Pradesh,1,0,3.7,0,8,0,0,0,0,1,0,0,0
63,Female,174526,Student,Primary,OBC,Rajasthan,0,0,0.92,0,6,0,0,0,1,1,0,0,1
21,Male,689292,Farmer,Graduate,SC,Uttar Pradesh,1,0,9.05,0,4,0,0,0,0,1,0,0,0
43,Male,957724,Salaried,Postgraduate,OBC,Haryana,0,0,0.84,0,3,0,0,0,0,1,0,0,0
75,Female,235162,Salaried,Secondary,SC,Uttar Pradesh,0,0,0.29,0,5,0,0,0,0,0,0,0,0
46,Female,97965,Salaried,Secondary,OBC,Madhya Pradesh,0,0,0.27,1,8,1,1,1,0,0,0,0,0
62,Female,975712,Farmer,Illiterate,OBC,Andhra Pradesh,1,0,2.81,0,7,0,0,0,0,1,0,0,0
51,Female,496196,Farmer,Postgraduate,OBC,Madhya Pradesh,1,0,6.01,0,8,0,0,0,0,1,0,0,0
40,Female,302654,Farmer,Secondary,General,Karnataka,1,0,5.08,0,1,1,0,0,0,1,0,0,0
54,Male,467261,Farmer,Graduate,OBC,Tamil Nadu,1,0,7.83,1,4,0,0,1,0,1,0,0,0
28,Male,695897,Salaried,Graduate,OBC,Uttar Pradesh,0,0,0.97,0,9,0,0,0,0,0,1,0,0
23,Male,495899,Salaried,Primary,ST,Maharashtra,0,0,0.06,0,6,0,0,0,0,0,0,0,1
35,Male,135935,Salaried,Secondary,OBC,Bihar,0,0,0.18,0,8,0,0,0,0,0,0,0,0
38,Female,885566,Student,Postgraduate,OBC,Gujarat,0,0,0.68,0,8,0,0,0,0,0,0,0,1
59,Female,787993,Farmer,Illiterate,OBC,Madhya Pradesh,1,0,1.52,0,5,0,0,0,0,1,0,0,0
53,Male,888686,Farmer,Secondary,SC,Karnataka,1,0,1.63,0,8,0,0,0,0,1,0,0,0
58,Female,531443,Farmer,Postgraduate,OBC,Karnataka,1,0,0.81,0,4,0,0,0,0,1,0,0,0
55,Female,283978,Business,Primary,General,Uttar Pradesh,0,0,0.06,1,6,1,1,1,0,0,0,0,0
51,Male,699142,Salaried,Graduate,SC,Tamil Nadu,0,0,0.25,0,7,0,0,1,0,0,0,0,0
34,Male,406924,Farmer,Postgraduate,OBC,Rajasthan,1,1,1.7,0,6,0,0,0,0,0,0,1,0
54,Male,417688,Farmer,Graduate,OBC,Maharashtra,1,0,6.31,0,6,0,0,0,0,1,0,0,0
42,Male,546404,Business,Primary,OBC,Uttar Pradesh,0,0,0.44,0,8,0,0,0,0,0,1,0,0
55,Male,882019,Salaried,Primary,SC,Punjab,0,0,0.47,0,5,0,0,0,0,0,0,0,0
75,Female,898670,Salaried,Illiterate,OBC,Gujarat,1,0,4.34,0,8,0,0,1,0,1,0,0,0
29,Male,367864,Student,Graduate,General,Madhya Pradesh,1,1,7.67,0,9,0,0,0,1,1,0,1,0
40,Male,632292,Farmer,Graduate,SC,Haryana,1,0,0.66,0,4,0,0,0,0,0,1,0,1
70,Other,52072,Unemployed,Secondary,General,West Bengal,0,0,0.88,0,3,0,0,0,0,0,0,0,0
59,Female,111015,Salaried,Primary,SC,Tamil Nadu,0,0,0.63,1,5,0,1,1,0,0,0,0,0
39,Female,255075,Farmer,Illiterate,General,Gujarat,1,1,7.47,0,5,0,0,0,0,1,0,1,0
38,Male,774298,Business,Graduate,OBC,Gujarat,0,0,0.96,0,7,0,0,0,0,0,1,0,0
44,Male,102746,Salaried,Graduate,General,Uttar Pradesh,0,0,0.69,1,3,0,1,1,0,0,0,0,0
74,Female,206774,Farmer,Postgraduate,OBC,West Bengal,1,0,8.54,0,9,0,0,0,0,1,0,1,0
48,Male,394404,Student,Graduate,OBC,Uttar Pradesh,0,0,0.97,0,6,0,0,0,0,0,0,1,1
23,Male,429273,Farmer,Graduate,General,West Bengal,1,0,3.58,0,9,0,0,0,0,1,0,0,0
44,Female,158259,Farmer,Graduate,OBC,Karnataka,1,1,5.17,0,1,0,0,0,0,1,0,1,0
57,Female,60916,Salaried,Secondary,ST,Haryana,0,0,0.1,1,2,0,1,1,0,0,0,0,0
51,Male,581556,Farmer,Secondary,OBC,Maharashtra,1,0,1.18,0,2,0,0,0,0,1,0,0,0
29,Male,729338,Business,Postgraduate,SC,Tamil Nadu,0,0,0.66,0,8,0,0,1,0,0,1,0,0
62,Male,798254,Unemployed,Secondary,ST,Karnataka,0,0,0.02,0,4,0,0,0,0,0,0,0,1
74,Male,53259,Farmer,Primary,ST,Tamil Nadu,1,0,4.02,1,7,1,1,1,0,1,0,0,0
70,Male,476799,Student,Illiterate,SC,Madhya Pradesh,0,0,0.79,0,4,0,0,0,0,0,0,0,1
24,Male,633688,Business,Primary,OBC,Rajasthan,0,0,0.17,1,4,0,0,0,0,0,1,0,0
27,Male,326437,Salaried,Secondary,ST,Maharashtra,1,0,0.87,0,8,0,0,0,0,1,0,0,0
62,Female,665869,Salaried,Primary,SC,Tamil Nadu,0,0,0.43,0,4,0,1,0,0,0,0,0,0
34,Female,37043,Farmer,Primary,SC,Rajasthan,1,0,4.16,0,3,1,0,0,0,1,0,0,1
43,Female,735790,Student,Secondary,General,Rajasthan,0,0,0.42,0,9,0,0,0,0,0,0,1,0
38,Male,137009,Salaried,Primary,ST,Rajasthan,0,0,0.53,1,3,0,1,1,0,0,1,0,0
45,Male,855325,Unemployed,Graduate,SC,Uttar Pradesh,1,0,4.15,0,5,0,0,0,0,1,1,0,0
79,Male,988146,Farmer,Secondary,SC,Haryana,1,0,2.74,0,1,0,0,1,0,1,0,0,0
75,Male,239137,Unemployed,Secondary,General,Punjab,0,0,0.32,0,9,0,0,0,0,0,0,0,0
63,Male,191940,Farmer,Illiterate,General,Rajasthan,1,0,2.66,0,6,1,0,0,0,1,0,0,0
19,Female,842741,Unemployed,Primary,ST,Uttar Pradesh,0,1,0.08,0,5,1,0,0,0,0,1,1,0
77,Female,549466,Salaried,Secondary,OBC,Karnataka,0,0,0.06,0,4,0,0,0,0,0,0,0,0
71,Female,839716,Student,Graduate,OBC,West Bengal,0,0,0.31,0,8,0,0,0,0,0,0,0,0
60,Male,943233,Salaried,Graduate,SC,Punjab,0,0,0.74,0,2,0,0,0,0,0,1,0,0
18,Female,667547,Farmer,Primary,General,Andhra Pradesh,1,0,4.58,0,5,0,0,0,0,1,0,0,0
68,Male,130804,Farmer,Secondary,OBC,Uttar Pradesh,1,0,5.93,0,8,0,1,1,0,1,0,0,0
70,Male,99000,Farmer,Primary,OBC,Uttar Pradesh,1,0,7.05,1,1,0,1,1,0,1,0,0,0
53,Male,114179,Farmer,Postgraduate,OBC,Uttar Pradesh,1,0,8.81,1,3,0,1,1,0,1,0,0,0
68,Female,881481,Farmer,Postgraduate,OBC,Maharashtra,1,0,8.94,0,7,0,0,0,0,1,0,0,0
43,Other,845697,Salaried,Secondary,General,Gujarat,0,0,0.91,0,5,0,0,0,0,0,0,0,0
46,Male,504706,Salaried,Secondary,General,Gujarat,0,0,0.06,0,9,0,0,0,0,0,0,0,1
38,Female,814514,Farmer,Graduate,OBC,Maharashtra,1,0,1.89,0,1,0,0,0,0,1,1,0,0
28,Female,53880,Business,Graduate,ST,Punjab,0,0,0.05,1,7,0,1,1,0,0,1,0,1
57,Male,901011,Salaried,Secondary,OBC,Maharashtra,0,0,0.93,0,6,0,0,0,0,0,0,0,0
28,Male,423471,Unemployed,Postgraduate,General,Gujarat,1,0,8.84,0,4,0,0,0,0,1,1,0,0
53,Male,424718,Salaried,Secondary,General,Punjab,0,0,0.53,1,6,0,0,1,0,0,0,0,0
66,Female,755552,Farmer,Secondary,SC,Gujarat,1,0,5.34,0,9,0,0,0,0,0,0,0,1
76,Male,881856,Student,Graduate,ST,Rajasthan,0,0,0.88,0,9,0,0,0,0,0,0,0,1
56,Female,499054,Salaried,Secondary,OBC,Bihar,0,0,0.62,0,2,0,0,0,0,0,0,0,1
57,Male,887398,Farmer,Graduate,General,Tamil Nadu,1,0,5.94,0,9,0,0,0,0,1,0,0,0
52,Female,202438,Farmer,Primary,OBC,Gujarat,1,0,5.0,0,2,0,1,0,0,1,0,0,0
71,Male,450641,Farmer,Primary,SC,Maharashtra,1,0,9.64,0,6,0,0,0,0,1,0,1,0
51,Female,475544,Farmer,Illiterate,OBC,Bihar,1,0,9.07,0,7,0,0,0,0,1,0,0,0
72,Female,799640,Student,Secondary,OBC,Maharashtra,0,0,0.73,0,9,0,0,0,0,0,0,0,0
64,Female,621684,Student,Secondary,SC,Bihar,0,0,0.53,0,6,0,0,0,0,0,1,0,1
41,Female,363838,Farmer,Postgraduate,ST,Uttar Pradesh,1,0,4.32,0,8,0,0,1,0,1,0,0,0
71,Male,429022,Salaried,Secondary,General,Madhya Pradesh,0,1,0.61,0,3,0,0,0,0,0,0,1,0
39,Female,509490,Salaried,Graduate,ST,Bihar,0,0,0.77,0,6,0,0,0,0,0,0,0,0
22,Male,833538,Farmer,Primary,OBC,West Bengal,1,0,2.74,0,2,0,0,0,0,0,0,0,0
73,Male,86731,Farmer,Graduate,SC,Karnataka,1,0,8.93,1,1,0,1,1,0,1,0,0,0
50,Female,105010,Farmer,Secondary,OBC,West Bengal,1,0,1.73,1,6,0,1,1,0,1,0,0,0
75,Male,279091,Student,Secondary,OBC,Uttar Pradesh,0,0,0.96,0,3,0,0,0,0,0,0,0,1
53,Female,324743,Farmer,Primary,OBC,Andhra Pradesh,1,0,6.02,1,5,0,0,1,0,1,0,0,0
64,Other,101326,Student,Secondary,OBC,Andhra Pradesh,0,1,0.88,1,6,0,1,1,1,0,0,1,1
37,Male,803164,Salaried,Secondary,General,West Bengal,0,0,0.69,0,6,0,0,0,0,0,0,0,0
36,Female,367850,Student,Secondary,OBC,Andhra Pradesh,0,0,0.04,0,7,0,0,0,0,0,0,0,1
52,Male,563292,Farmer,Postgraduate,OBC,Bihar,1,0,7.66,0,7,0,0,0,0,1,0,0,0
69,Male,531498,Farmer,Graduate,General,West Bengal,1,0,4.66,0,6,0,0,0,0,1,0,0,0
60,Male,145018,Salaried,Postgraduate,ST,Maharashtra,1,0,9.49,1,1,0,1,1,0,1,0,0,0
34,Female,474580,Business,Secondary,General,Uttar Pradesh,0,0,0.57,0,8,0,0,0,0,0,1,0,0
79,Female,580080,Salaried,Postgraduate,OBC,Haryana,0,1,0.79,0,4,0,1,0,0,0,0,1,0
76,Female,518968,Salaried,Graduate,General,Andhra Pradesh,1,0,4.76,0,1,0,0,0,0,1,1,0,0
62,Other,488128,Student,Primary,OBC,Maharashtra,0,0,0.28,0,2,0,0,0,0,0,0,0,1
60,Male,84645,Student,Secondary,OBC,Tamil Nadu,0,0,0.15,1,3,0,1,1,1,0,0,0,1
51,Male,561520,Business,Primary,OBC,Uttar Pradesh,0,0,0.75,0,6,0,0,0,0,1,0,0,0
26,Female,501426,Farmer,Illiterate,General,Uttar Pradesh,1,0,4.89,0,2,0,0,0,0,1,0,0,0
43,Male,609054,Unemployed,Primary,General,Gujarat,0,0,0.24,0,2,0,0,0,0,0,1,0,1
19,Male,674889,Salaried,Illiterate,SC,West Bengal,0,0,0.64,0,6,0,1,0,0,0,0,0,0
70,Male,111588,Salaried,Graduate,OBC,Uttar Pradesh,0,0,0.79,1,4,0,1,1,0,0,0,0,0
26,Female,209614,Farmer,Secondary,OBC,Rajasthan,1,0,4.82,0,5,0,0,0,0,1,0,0,0
26,Female,560201,Salaried,Primary,General,Bihar,0,0,0.88,0,8,0,1,0,0,1,0,0,0
57,Male,666694,Student,Graduate,SC,Madhya Pradesh,0,0,0.21,0,3,0,0,0,0,0,0,0,1
34,Male,143693,Farmer,Graduate,General,Tamil Nadu,1,0,4.48,0,5,1,0,0,0,0,0,1,0
18,Female,647737,Farmer,Postgraduate,ST,Uttar Pradesh,1,0,7.69,0,1,0,0,0,0,1,0,0,0
42,Female,40567,Business,Secondary,OBC,Madhya Pradesh,0,0,0.83,1,4,0,0,1,0,0,1,0,0
78,Male,592667,Student,Secondary,OBC,Karnataka,1,0,5.17,0,5,0,0,0,0,1,0,0,1
60,Female,760328,Student,Primary,SC,Gujarat,0,0,0.01,0,4,0,0,0,0,0,0,0,0
57,Male,292463,Farmer,Primary,SC,Rajasthan,1,0,7.45,0,9,0,0,0,0,1,0,0,0
59,Male,120005,Salaried,Primary,OBC,Andhra Pradesh,0,0,0.81,0,8,0,0,0,0,0,0,0,0
42,Female,927422,Salaried,Secondary,OBC,Karnataka,0,0,0.28,0,2,0,0,0,0,0,0,0,0
56,Female,777386,Salaried,Postgraduate,OBC,Bihar,0,0,0.05,0,9,0,0,0,0,0,0,0,0
52,Male,509336,Student,Illiterate,ST,Rajasthan,0,0,0.52,0,2,0,0,1,0,0,0,0,1
20,Female,34791,Student,Primary,OBC,Punjab,0,0,0.04,1,6,0,1,1,1,0,0,0,1
67,Female,520488,Salaried,Primary,General,Tamil Nadu,0,0,0.42,0,2,0,0,0,0,0,0,0,0
54,Female,161401,Farmer,Graduate,General,Madhya Pradesh,1,0,6.55,0,6,0,0,0,1,1,0,0,0
61,Female,235459,Unemployed,Primary,General,Gujarat,0,0,0.22,0,6,0,0,0,0,0,0,0,0
